Client IP Address: 127.0.0.1, Port: 43870, Value: 1, Factorial: 1
Client IP Address: 127.0.0.1, Port: 43872, Value: 11, Factorial: 39916800
Client IP Address: 127.0.0.1, Port: 43876, Value: 11, Factorial: 39916800
Client IP Address: 127.0.0.1, Port: 43878, Value: 10, Factorial: 3628800
Client IP Address: 127.0.0.1, Port: 43880, Value: 9, Factorial: 362880
Client IP Address: 127.0.0.1, Port: 43882, Value: 8, Factorial: 40320
Client IP Address: 127.0.0.1, Port: 43884, Value: 7, Factorial: 5040
Client IP Address: 127.0.0.1, Port: 43886, Value: 6, Factorial: 720
Client IP Address: 127.0.0.1, Port: 43888, Value: 5, Factorial: 120
Client IP Address: 127.0.0.1, Port: 43874, Value: 6, Factorial: 720
Client IP Address: 127.0.0.1, Port: 43872, Value: 12, Factorial: 479001600
Client IP Address: 127.0.0.1, Port: 43876, Value: 12, Factorial: 479001600
Client IP Address: 127.0.0.1, Port: 43878, Value: 11, Factorial: 39916800
Client IP Address: 127.0.0.1, Port: 43880, Value: 10, Factorial: 3628800
Client IP Address: 127.0.0.1, Port: 43882, Value: 9, Factorial: 362880
Client IP Address: 127.0.0.1, Port: 43884, Value: 8, Factorial: 40320
Client IP Address: 127.0.0.1, Port: 43886, Value: 7, Factorial: 5040
Client IP Address: 127.0.0.1, Port: 43888, Value: 6, Factorial: 720
Client IP Address: 127.0.0.1, Port: 43870, Value: 7, Factorial: 5040
Client IP Address: 127.0.0.1, Port: 43872, Value: 13, Factorial: 6227020800
Client IP Address: 127.0.0.1, Port: 43876, Value: 13, Factorial: 6227020800
Client IP Address: 127.0.0.1, Port: 43878, Value: 12, Factorial: 479001600
Client IP Address: 127.0.0.1, Port: 43880, Value: 11, Factorial: 39916800
Client IP Address: 127.0.0.1, Port: 43882, Value: 10, Factorial: 3628800
Client IP Address: 127.0.0.1, Port: 43884, Value: 9, Factorial: 362880
Client IP Address: 127.0.0.1, Port: 43886, Value: 8, Factorial: 40320
Client IP Address: 127.0.0.1, Port: 43888, Value: 7, Factorial: 5040
Client IP Address: 127.0.0.1, Port: 43874, Value: 7, Factorial: 5040
Client IP Address: 127.0.0.1, Port: 43872, Value: 14, Factorial: 87178291200
Client IP Address: 127.0.0.1, Port: 43876, Value: 14, Factorial: 87178291200
Client IP Address: 127.0.0.1, Port: 43878, Value: 13, Factorial: 6227020800
Client IP Address: 127.0.0.1, Port: 43880, Value: 12, Factorial: 479001600
Client IP Address: 127.0.0.1, Port: 43882, Value: 11, Factorial: 39916800
Client IP Address: 127.0.0.1, Port: 43884, Value: 10, Factorial: 3628800
Client IP Address: 127.0.0.1, Port: 43886, Value: 9, Factorial: 362880
Client IP Address: 127.0.0.1, Port: 43888, Value: 8, Factorial: 40320
Client IP Address: 127.0.0.1, Port: 43870, Value: 8, Factorial: 40320
Client IP Address: 127.0.0.1, Port: 43872, Value: 15, Factorial: 1307674368000
Client IP Address: 127.0.0.1, Port: 43876, Value: 15, Factorial: 1307674368000
Client IP Address: 127.0.0.1, Port: 43878, Value: 14, Factorial: 87178291200
Client IP Address: 127.0.0.1, Port: 43880, Value: 13, Factorial: 6227020800
Client IP Address: 127.0.0.1, Port: 43882, Value: 12, Factorial: 479001600
Client IP Address: 127.0.0.1, Port: 43884, Value: 11, Factorial: 39916800
Client IP Address: 127.0.0.1, Port: 43886, Value: 10, Factorial: 3628800
Client IP Address: 127.0.0.1, Port: 43888, Value: 9, Factorial: 362880
Client IP Address: 127.0.0.1, Port: 43874, Value: 8, Factorial: 40320
Client IP Address: 127.0.0.1, Port: 43872, Value: 16, Factorial: 20922789888000
Client IP Address: 127.0.0.1, Port: 43876, Value: 16, Factorial: 20922789888000
Client IP Address: 127.0.0.1, Port: 43878, Value: 15, Factorial: 1307674368000
Client IP Address: 127.0.0.1, Port: 43880, Value: 14, Factorial: 87178291200
Client IP Address: 127.0.0.1, Port: 43882, Value: 13, Factorial: 6227020800
Client IP Address: 127.0.0.1, Port: 43884, Value: 12, Factorial: 479001600
Client IP Address: 127.0.0.1, Port: 43886, Value: 11, Factorial: 39916800
Client IP Address: 127.0.0.1, Port: 43888, Value: 10, Factorial: 3628800
Client IP Address: 127.0.0.1, Port: 43870, Value: 9, Factorial: 362880
Client IP Address: 127.0.0.1, Port: 43872, Value: 17, Factorial: 355687428096000
Client IP Address: 127.0.0.1, Port: 43876, Value: 17, Factorial: 355687428096000
Client IP Address: 127.0.0.1, Port: 43878, Value: 16, Factorial: 20922789888000
Client IP Address: 127.0.0.1, Port: 43880, Value: 15, Factorial: 1307674368000
Client IP Address: 127.0.0.1, Port: 43882, Value: 14, Factorial: 87178291200
Client IP Address: 127.0.0.1, Port: 43884, Value: 13, Factorial: 6227020800
Client IP Address: 127.0.0.1, Port: 43886, Value: 12, Factorial: 479001600
Client IP Address: 127.0.0.1, Port: 43888, Value: 11, Factorial: 39916800
Client IP Address: 127.0.0.1, Port: 43874, Value: 9, Factorial: 362880
Client IP Address: 127.0.0.1, Port: 43872, Value: 18, Factorial: 6402373705728000
Client IP Address: 127.0.0.1, Port: 43876, Value: 18, Factorial: 6402373705728000
Client IP Address: 127.0.0.1, Port: 43878, Value: 17, Factorial: 355687428096000
Client IP Address: 127.0.0.1, Port: 43880, Value: 16, Factorial: 20922789888000
Client IP Address: 127.0.0.1, Port: 43882, Value: 15, Factorial: 1307674368000
Client IP Address: 127.0.0.1, Port: 43884, Value: 14, Factorial: 87178291200
Client IP Address: 127.0.0.1, Port: 43886, Value: 13, Factorial: 6227020800
Client IP Address: 127.0.0.1, Port: 43888, Value: 12, Factorial: 479001600
Client IP Address: 127.0.0.1, Port: 43870, Value: 10, Factorial: 3628800
Client IP Address: 127.0.0.1, Port: 43872, Value: 19, Factorial: 121645100408832000
Client IP Address: 127.0.0.1, Port: 43876, Value: 19, Factorial: 121645100408832000
Client IP Address: 127.0.0.1, Port: 43878, Value: 18, Factorial: 6402373705728000
Client IP Address: 127.0.0.1, Port: 43880, Value: 17, Factorial: 355687428096000
Client IP Address: 127.0.0.1, Port: 43882, Value: 16, Factorial: 20922789888000
Client IP Address: 127.0.0.1, Port: 43884, Value: 15, Factorial: 1307674368000
Client IP Address: 127.0.0.1, Port: 43886, Value: 14, Factorial: 87178291200
Client IP Address: 127.0.0.1, Port: 43888, Value: 13, Factorial: 6227020800
Client IP Address: 127.0.0.1, Port: 43874, Value: 10, Factorial: 3628800
Client IP Address: 127.0.0.1, Port: 43872, Value: 20, Factorial: 2432902008176640000
Client IP Address: 127.0.0.1, Port: 43876, Value: 20, Factorial: 2432902008176640000
Client IP Address: 127.0.0.1, Port: 43878, Value: 19, Factorial: 121645100408832000
Client IP Address: 127.0.0.1, Port: 43880, Value: 18, Factorial: 6402373705728000
Client IP Address: 127.0.0.1, Port: 43882, Value: 17, Factorial: 355687428096000
Client IP Address: 127.0.0.1, Port: 43884, Value: 16, Factorial: 20922789888000
Client IP Address: 127.0.0.1, Port: 43886, Value: 15, Factorial: 1307674368000
Client IP Address: 127.0.0.1, Port: 43888, Value: 14, Factorial: 87178291200
Client IP Address: 127.0.0.1, Port: 43870, Value: 11, Factorial: 39916800
Client IP Address: 127.0.0.1, Port: 43878, Value: 20, Factorial: 2432902008176640000
Client IP Address: 127.0.0.1, Port: 43880, Value: 19, Factorial: 121645100408832000
Client IP Address: 127.0.0.1, Port: 43882, Value: 18, Factorial: 6402373705728000
Client IP Address: 127.0.0.1, Port: 43884, Value: 17, Factorial: 355687428096000
Client IP Address: 127.0.0.1, Port: 43886, Value: 16, Factorial: 20922789888000
Client IP Address: 127.0.0.1, Port: 43888, Value: 15, Factorial: 1307674368000
Client IP Address: 127.0.0.1, Port: 43874, Value: 11, Factorial: 39916800
Client IP Address: 127.0.0.1, Port: 43880, Value: 20, Factorial: 2432902008176640000
Client IP Address: 127.0.0.1, Port: 43882, Value: 19, Factorial: 121645100408832000
Client IP Address: 127.0.0.1, Port: 43884, Value: 18, Factorial: 6402373705728000
Client IP Address: 127.0.0.1, Port: 43886, Value: 17, Factorial: 355687428096000
Client IP Address: 127.0.0.1, Port: 43888, Value: 16, Factorial: 20922789888000
Client IP Address: 127.0.0.1, Port: 43870, Value: 12, Factorial: 479001600
Client IP Address: 127.0.0.1, Port: 43882, Value: 20, Factorial: 2432902008176640000
Client IP Address: 127.0.0.1, Port: 43884, Value: 19, Factorial: 121645100408832000
Client IP Address: 127.0.0.1, Port: 43886, Value: 18, Factorial: 6402373705728000
Client IP Address: 127.0.0.1, Port: 43888, Value: 17, Factorial: 355687428096000
Client IP Address: 127.0.0.1, Port: 43874, Value: 12, Factorial: 479001600
Client IP Address: 127.0.0.1, Port: 43884, Value: 20, Factorial: 2432902008176640000
Client IP Address: 127.0.0.1, Port: 43886, Value: 19, Factorial: 121645100408832000
Client IP Address: 127.0.0.1, Port: 43888, Value: 18, Factorial: 6402373705728000
Client IP Address: 127.0.0.1, Port: 43870, Value: 13, Factorial: 6227020800
Client IP Address: 127.0.0.1, Port: 43886, Value: 20, Factorial: 2432902008176640000
Client IP Address: 127.0.0.1, Port: 43888, Value: 19, Factorial: 121645100408832000
Client IP Address: 127.0.0.1, Port: 43874, Value: 13, Factorial: 6227020800
Client IP Address: 127.0.0.1, Port: 43888, Value: 20, Factorial: 2432902008176640000
Client IP Address: 127.0.0.1, Port: 43870, Value: 14, Factorial: 87178291200
Client IP Address: 127.0.0.1, Port: 43874, Value: 14, Factorial: 87178291200
Client IP Address: 127.0.0.1, Port: 43870, Value: 15, Factorial: 1307674368000
Client IP Address: 127.0.0.1, Port: 43874, Value: 15, Factorial: 1307674368000
Client IP Address: 127.0.0.1, Port: 43870, Value: 16, Factorial: 20922789888000
Client IP Address: 127.0.0.1, Port: 43874, Value: 16, Factorial: 20922789888000
Client IP Address: 127.0.0.1, Port: 43870, Value: 17, Factorial: 355687428096000
Client IP Address: 127.0.0.1, Port: 43874, Value: 17, Factorial: 355687428096000
Client IP Address: 127.0.0.1, Port: 43870, Value: 18, Factorial: 6402373705728000
Client IP Address: 127.0.0.1, Port: 43874, Value: 18, Factorial: 6402373705728000
Client IP Address: 127.0.0.1, Port: 43870, Value: 19, Factorial: 121645100408832000
Client IP Address: 127.0.0.1, Port: 43874, Value: 19, Factorial: 121645100408832000
Client IP Address: 127.0.0.1, Port: 43870, Value: 20, Factorial: 2432902008176640000
Client IP Address: 127.0.0.1, Port: 43874, Value: 20, Factorial: 2432902008176640000
