Client IP Address: 127.0.0.1, Port: 43814, Value: 1, Factorial: 1
Client IP Address: 127.0.0.1, Port: 43828, Value: 8, Factorial: 40320
Client IP Address: 127.0.0.1, Port: 43828, Value: 7, Factorial: 5040
Client IP Address: 127.0.0.1, Port: 43828, Value: 6, Factorial: 720
Client IP Address: 127.0.0.1, Port: 43828, Value: 6, Factorial: 720
Client IP Address: 127.0.0.1, Port: 43810, Value: 4, Factorial: 24
Client IP Address: 127.0.0.1, Port: 43812, Value: 3, Factorial: 6
Client IP Address: 127.0.0.1, Port: 43814, Value: 2, Factorial: 2
Client IP Address: 127.0.0.1, Port: 43818, Value: 1, Factorial: 1
Client IP Address: 127.0.0.1, Port: 43818, Value: 9, Factorial: 362880
Client IP Address: 127.0.0.1, Port: 43818, Value: 8, Factorial: 40320
Client IP Address: 127.0.0.1, Port: 43818, Value: 7, Factorial: 5040
Client IP Address: 127.0.0.1, Port: 43818, Value: 7, Factorial: 5040
Client IP Address: 127.0.0.1, Port: 43810, Value: 5, Factorial: 120
Client IP Address: 127.0.0.1, Port: 43812, Value: 4, Factorial: 24
Client IP Address: 127.0.0.1, Port: 43814, Value: 3, Factorial: 6
Client IP Address: 127.0.0.1, Port: 43816, Value: 2, Factorial: 2
Client IP Address: 127.0.0.1, Port: 43820, Value: 1, Factorial: 1
Client IP Address: 127.0.0.1, Port: 43820, Value: 10, Factorial: 3628800
Client IP Address: 127.0.0.1, Port: 43820, Value: 9, Factorial: 362880
Client IP Address: 127.0.0.1, Port: 43820, Value: 8, Factorial: 40320
Client IP Address: 127.0.0.1, Port: 43820, Value: 8, Factorial: 40320
Client IP Address: 127.0.0.1, Port: 43810, Value: 6, Factorial: 720
Client IP Address: 127.0.0.1, Port: 43812, Value: 5, Factorial: 120
Client IP Address: 127.0.0.1, Port: 43814, Value: 4, Factorial: 24
Client IP Address: 127.0.0.1, Port: 43816, Value: 3, Factorial: 6
Client IP Address: 127.0.0.1, Port: 43818, Value: 2, Factorial: 2
Client IP Address: 127.0.0.1, Port: 43818, Value: 11, Factorial: 39916800
Client IP Address: 127.0.0.1, Port: 43818, Value: 10, Factorial: 3628800
Client IP Address: 127.0.0.1, Port: 43818, Value: 9, Factorial: 362880
Client IP Address: 127.0.0.1, Port: 43818, Value: 9, Factorial: 362880
Client IP Address: 127.0.0.1, Port: 43810, Value: 7, Factorial: 5040
Client IP Address: 127.0.0.1, Port: 43812, Value: 6, Factorial: 720
Client IP Address: 127.0.0.1, Port: 43814, Value: 5, Factorial: 120
Client IP Address: 127.0.0.1, Port: 43816, Value: 4, Factorial: 24
Client IP Address: 127.0.0.1, Port: 43820, Value: 2, Factorial: 2
Client IP Address: 127.0.0.1, Port: 43820, Value: 12, Factorial: 479001600
Client IP Address: 127.0.0.1, Port: 43820, Value: 11, Factorial: 39916800
Client IP Address: 127.0.0.1, Port: 43820, Value: 10, Factorial: 3628800
Client IP Address: 127.0.0.1, Port: 43820, Value: 10, Factorial: 3628800
Client IP Address: 127.0.0.1, Port: 43810, Value: 8, Factorial: 40320
Client IP Address: 127.0.0.1, Port: 43812, Value: 7, Factorial: 5040
Client IP Address: 127.0.0.1, Port: 43814, Value: 6, Factorial: 720
Client IP Address: 127.0.0.1, Port: 43816, Value: 5, Factorial: 120
Client IP Address: 127.0.0.1, Port: 43818, Value: 3, Factorial: 6
Client IP Address: 127.0.0.1, Port: 43818, Value: 13, Factorial: 6227020800
Client IP Address: 127.0.0.1, Port: 43818, Value: 12, Factorial: 479001600
Client IP Address: 127.0.0.1, Port: 43818, Value: 11, Factorial: 39916800
Client IP Address: 127.0.0.1, Port: 43818, Value: 11, Factorial: 39916800
Client IP Address: 127.0.0.1, Port: 43810, Value: 9, Factorial: 362880
Client IP Address: 127.0.0.1, Port: 43812, Value: 8, Factorial: 40320
Client IP Address: 127.0.0.1, Port: 43814, Value: 7, Factorial: 5040
Client IP Address: 127.0.0.1, Port: 43816, Value: 6, Factorial: 720
Client IP Address: 127.0.0.1, Port: 43820, Value: 3, Factorial: 6
Client IP Address: 127.0.0.1, Port: 43820, Value: 14, Factorial: 87178291200
Client IP Address: 127.0.0.1, Port: 43820, Value: 13, Factorial: 6227020800
Client IP Address: 127.0.0.1, Port: 43820, Value: 12, Factorial: 479001600
Client IP Address: 127.0.0.1, Port: 43820, Value: 12, Factorial: 479001600
Client IP Address: 127.0.0.1, Port: 43810, Value: 10, Factorial: 3628800
Client IP Address: 127.0.0.1, Port: 43812, Value: 9, Factorial: 362880
Client IP Address: 127.0.0.1, Port: 43814, Value: 8, Factorial: 40320
Client IP Address: 127.0.0.1, Port: 43816, Value: 7, Factorial: 5040
Client IP Address: 127.0.0.1, Port: 43818, Value: 4, Factorial: 24
Client IP Address: 127.0.0.1, Port: 43818, Value: 15, Factorial: 1307674368000
Client IP Address: 127.0.0.1, Port: 43818, Value: 14, Factorial: 87178291200
Client IP Address: 127.0.0.1, Port: 43818, Value: 13, Factorial: 6227020800
Client IP Address: 127.0.0.1, Port: 43818, Value: 13, Factorial: 6227020800
Client IP Address: 127.0.0.1, Port: 43810, Value: 11, Factorial: 39916800
Client IP Address: 127.0.0.1, Port: 43812, Value: 10, Factorial: 3628800
Client IP Address: 127.0.0.1, Port: 43814, Value: 9, Factorial: 362880
Client IP Address: 127.0.0.1, Port: 43816, Value: 8, Factorial: 40320
Client IP Address: 127.0.0.1, Port: 43820, Value: 4, Factorial: 24
Client IP Address: 127.0.0.1, Port: 43820, Value: 16, Factorial: 20922789888000
Client IP Address: 127.0.0.1, Port: 43820, Value: 15, Factorial: 1307674368000
Client IP Address: 127.0.0.1, Port: 43820, Value: 14, Factorial: 87178291200
Client IP Address: 127.0.0.1, Port: 43820, Value: 14, Factorial: 87178291200
Client IP Address: 127.0.0.1, Port: 43810, Value: 12, Factorial: 479001600
Client IP Address: 127.0.0.1, Port: 43812, Value: 11, Factorial: 39916800
Client IP Address: 127.0.0.1, Port: 43814, Value: 10, Factorial: 3628800
Client IP Address: 127.0.0.1, Port: 43816, Value: 9, Factorial: 362880
Client IP Address: 127.0.0.1, Port: 43818, Value: 5, Factorial: 120
Client IP Address: 127.0.0.1, Port: 43818, Value: 17, Factorial: 355687428096000
Client IP Address: 127.0.0.1, Port: 43818, Value: 16, Factorial: 20922789888000
Client IP Address: 127.0.0.1, Port: 43818, Value: 15, Factorial: 1307674368000
Client IP Address: 127.0.0.1, Port: 43818, Value: 15, Factorial: 1307674368000
Client IP Address: 127.0.0.1, Port: 43810, Value: 13, Factorial: 6227020800
Client IP Address: 127.0.0.1, Port: 43812, Value: 12, Factorial: 479001600
Client IP Address: 127.0.0.1, Port: 43814, Value: 11, Factorial: 39916800
Client IP Address: 127.0.0.1, Port: 43816, Value: 10, Factorial: 3628800
Client IP Address: 127.0.0.1, Port: 43820, Value: 5, Factorial: 120
Client IP Address: 127.0.0.1, Port: 43820, Value: 18, Factorial: 6402373705728000
Client IP Address: 127.0.0.1, Port: 43820, Value: 17, Factorial: 355687428096000
Client IP Address: 127.0.0.1, Port: 43820, Value: 16, Factorial: 20922789888000
Client IP Address: 127.0.0.1, Port: 43820, Value: 16, Factorial: 20922789888000
Client IP Address: 127.0.0.1, Port: 43810, Value: 14, Factorial: 87178291200
Client IP Address: 127.0.0.1, Port: 43812, Value: 13, Factorial: 6227020800
Client IP Address: 127.0.0.1, Port: 43814, Value: 12, Factorial: 479001600
Client IP Address: 127.0.0.1, Port: 43816, Value: 11, Factorial: 39916800
Client IP Address: 127.0.0.1, Port: 43818, Value: 6, Factorial: 720
Client IP Address: 127.0.0.1, Port: 43818, Value: 19, Factorial: 121645100408832000
Client IP Address: 127.0.0.1, Port: 43818, Value: 18, Factorial: 6402373705728000
Client IP Address: 127.0.0.1, Port: 43818, Value: 17, Factorial: 355687428096000
Client IP Address: 127.0.0.1, Port: 43818, Value: 17, Factorial: 355687428096000
Client IP Address: 127.0.0.1, Port: 43810, Value: 15, Factorial: 1307674368000
Client IP Address: 127.0.0.1, Port: 43812, Value: 14, Factorial: 87178291200
Client IP Address: 127.0.0.1, Port: 43814, Value: 13, Factorial: 6227020800
Client IP Address: 127.0.0.1, Port: 43816, Value: 12, Factorial: 479001600
Client IP Address: 127.0.0.1, Port: 43820, Value: 6, Factorial: 720
Client IP Address: 127.0.0.1, Port: 43820, Value: 20, Factorial: 2432902008176640000
Client IP Address: 127.0.0.1, Port: 43820, Value: 19, Factorial: 121645100408832000
Client IP Address: 127.0.0.1, Port: 43820, Value: 18, Factorial: 6402373705728000
Client IP Address: 127.0.0.1, Port: 43820, Value: 18, Factorial: 6402373705728000
Client IP Address: 127.0.0.1, Port: 43810, Value: 16, Factorial: 20922789888000
Client IP Address: 127.0.0.1, Port: 43812, Value: 15, Factorial: 1307674368000
Client IP Address: 127.0.0.1, Port: 43814, Value: 14, Factorial: 87178291200
Client IP Address: 127.0.0.1, Port: 43816, Value: 13, Factorial: 6227020800
Client IP Address: 127.0.0.1, Port: 43818, Value: 7, Factorial: 5040
Client IP Address: 127.0.0.1, Port: 43818, Value: 20, Factorial: 2432902008176640000
Client IP Address: 127.0.0.1, Port: 43818, Value: 19, Factorial: 121645100408832000
Client IP Address: 127.0.0.1, Port: 43818, Value: 19, Factorial: 121645100408832000
Client IP Address: 127.0.0.1, Port: 43810, Value: 17, Factorial: 355687428096000
Client IP Address: 127.0.0.1, Port: 43812, Value: 16, Factorial: 20922789888000
Client IP Address: 127.0.0.1, Port: 43814, Value: 15, Factorial: 1307674368000
Client IP Address: 127.0.0.1, Port: 43816, Value: 14, Factorial: 87178291200
Client IP Address: 127.0.0.1, Port: 43820, Value: 7, Factorial: 5040
Client IP Address: 127.0.0.1, Port: 43820, Value: 20, Factorial: 2432902008176640000
Client IP Address: 127.0.0.1, Port: 43820, Value: 20, Factorial: 2432902008176640000
Client IP Address: 127.0.0.1, Port: 43810, Value: 18, Factorial: 6402373705728000
Client IP Address: 127.0.0.1, Port: 43812, Value: 17, Factorial: 355687428096000
Client IP Address: 127.0.0.1, Port: 43814, Value: 16, Factorial: 20922789888000
Client IP Address: 127.0.0.1, Port: 43816, Value: 15, Factorial: 1307674368000
Client IP Address: 127.0.0.1, Port: 43818, Value: 8, Factorial: 40320
Client IP Address: 127.0.0.1, Port: 43810, Value: 19, Factorial: 121645100408832000
Client IP Address: 127.0.0.1, Port: 43812, Value: 18, Factorial: 6402373705728000
Client IP Address: 127.0.0.1, Port: 43814, Value: 17, Factorial: 355687428096000
Client IP Address: 127.0.0.1, Port: 43816, Value: 16, Factorial: 20922789888000
Client IP Address: 127.0.0.1, Port: 43820, Value: 8, Factorial: 40320
Client IP Address: 127.0.0.1, Port: 43810, Value: 20, Factorial: 2432902008176640000
Client IP Address: 127.0.0.1, Port: 43812, Value: 19, Factorial: 121645100408832000
Client IP Address: 127.0.0.1, Port: 43814, Value: 18, Factorial: 6402373705728000
Client IP Address: 127.0.0.1, Port: 43816, Value: 17, Factorial: 355687428096000
Client IP Address: 127.0.0.1, Port: 43818, Value: 9, Factorial: 362880
Client IP Address: 127.0.0.1, Port: 43812, Value: 20, Factorial: 2432902008176640000
Client IP Address: 127.0.0.1, Port: 43814, Value: 19, Factorial: 121645100408832000
Client IP Address: 127.0.0.1, Port: 43816, Value: 18, Factorial: 6402373705728000
Client IP Address: 127.0.0.1, Port: 43820, Value: 9, Factorial: 362880
Client IP Address: 127.0.0.1, Port: 43814, Value: 20, Factorial: 2432902008176640000
Client IP Address: 127.0.0.1, Port: 43816, Value: 19, Factorial: 121645100408832000
Client IP Address: 127.0.0.1, Port: 43818, Value: 10, Factorial: 3628800
Client IP Address: 127.0.0.1, Port: 43816, Value: 20, Factorial: 2432902008176640000
Client IP Address: 127.0.0.1, Port: 43820, Value: 10, Factorial: 3628800
Client IP Address: 127.0.0.1, Port: 43818, Value: 11, Factorial: 39916800
Client IP Address: 127.0.0.1, Port: 43820, Value: 11, Factorial: 39916800
Client IP Address: 127.0.0.1, Port: 43818, Value: 12, Factorial: 479001600
Client IP Address: 127.0.0.1, Port: 43820, Value: 12, Factorial: 479001600
Client IP Address: 127.0.0.1, Port: 43818, Value: 13, Factorial: 6227020800
Client IP Address: 127.0.0.1, Port: 43820, Value: 13, Factorial: 6227020800
Client IP Address: 127.0.0.1, Port: 43818, Value: 14, Factorial: 87178291200
Client IP Address: 127.0.0.1, Port: 43820, Value: 14, Factorial: 87178291200
Client IP Address: 127.0.0.1, Port: 43818, Value: 15, Factorial: 1307674368000
Client IP Address: 127.0.0.1, Port: 43820, Value: 15, Factorial: 1307674368000
Client IP Address: 127.0.0.1, Port: 43818, Value: 16, Factorial: 20922789888000
Client IP Address: 127.0.0.1, Port: 43820, Value: 16, Factorial: 20922789888000
Client IP Address: 127.0.0.1, Port: 43818, Value: 17, Factorial: 355687428096000
Client IP Address: 127.0.0.1, Port: 43820, Value: 17, Factorial: 355687428096000
Client IP Address: 127.0.0.1, Port: 43818, Value: 18, Factorial: 6402373705728000
Client IP Address: 127.0.0.1, Port: 43820, Value: 18, Factorial: 6402373705728000
Client IP Address: 127.0.0.1, Port: 43818, Value: 19, Factorial: 121645100408832000
Client IP Address: 127.0.0.1, Port: 43820, Value: 19, Factorial: 121645100408832000
Client IP Address: 127.0.0.1, Port: 43818, Value: 20, Factorial: 2432902008176640000
Client IP Address: 127.0.0.1, Port: 43820, Value: 20, Factorial: 2432902008176640000
